name,email,phone,cpf,age
Student 38989,student38989@example.com,5584952618232,81744945020,21
Student 38990,student38990@example.com,5571977962525,05258314448,29
Student 38991,student38991@example.com,5541926283870,91253371814,19
Student 38992,student38992@example.com,5531998891668,87876856632,25
Student 38993,student38993@example.com,5521983299476,37235749555,21
Student 38994,student38994@example.com,5584985785621,34718061482,23
Student 38995,student38995@example.com,5541940366869,51930758278,28
Student 38996,student38996@example.com,5557925832053,76495271239,18
Student 38997,student38997@example.com,5557952433613,57014342576,27
Student 38998,student38998@example.com,5580984867103,31372219609,30
Student 38999,student38999@example.com,5541915776574,99574978559,20
Student 39000,student39000@example.com,5582957935399,10714541966,30
Student 39001,student39001@example.com,5518923777711,86099736034,25
Student 39002,student39002@example.com,5519985506344,40425439445,29
Student 39003,student39003@example.com,5546984955050,28813034717,21
Student 39004,student39004@example.com,5552911431012,41046753347,26
Student 39005,student39005@example.com,5592932290363,45618606909,26
Student 39006,student39006@example.com,5569925470470,56729360160,30
Student 39007,student39007@example.com,5551997961208,36132629408,24
Student 39008,student39008@example.com,5523984456128,00252076362,21
Student 39009,student39009@example.com,5515955352466,69115820327,28
Student 39010,student39010@example.com,5538959540560,36639067609,18
Student 39011,student39011@example.com,5552914295740,14525174870,23
Student 39012,student39012@example.com,5585992411092,81473295980,18
Student 39013,student39013@example.com,5581914235561,64008984925,28
Student 39014,student39014@example.com,5551914236267,88106009246,19
Student 39015,student39015@example.com,5577942874657,94234462721,24
Student 39016,student39016@example.com,5547966314428,78828808330,29
Student 39017,student39017@example.com,5532992133561,45184259600,24
Student 39018,student39018@example.com,5583972278461,41131351770,19
Student 39019,student39019@example.com,5562949728122,83868621903,25
Student 39020,student39020@example.com,5596967479064,18045754966,19
Student 39021,student39021@example.com,5513992918852,70451571266,22
Student 39022,student39022@example.com,5542939120330,77687227018,24
Student 39023,student39023@example.com,5568998178108,11786602148,19
Student 39024,student39024@example.com,5556931861903,21028970951,22
Student 39025,student39025@example.com,5576969592964,21021424773,23
Student 39026,student39026@example.com,5543960630130,06480674758,21
Student 39027,student39027@example.com,5515999728144,54091118852,29
Student 39028,student39028@example.com,5515994358155,29683302840,28
Student 39029,student39029@example.com,5582910161911,18701501127,24
Student 39030,student39030@example.com,5534916593268,84735950923,28
Student 39031,student39031@example.com,5519917460277,83545599558,26
Student 39032,student39032@example.com,5583933449156,98722905553,20
Student 39033,student39033@example.com,5554911455129,74352191779,25
Student 39034,student39034@example.com,5557999614060,85766195630,21
Student 39035,student39035@example.com,5586964417009,37229661595,24
Student 39036,student39036@example.com,5585931455319,62514407672,18
Student 39037,student39037@example.com,5511924076531,15516226457,18
Student 39038,student39038@example.com,5577997248595,41450488064,23
Student 39039,student39039@example.com,5585973783107,29511902121,19
Student 39040,student39040@example.com,5576966235401,41602123608,19
Student 39041,student39041@example.com,5515917919172,35966279403,30
Student 39042,student39042@example.com,5582960939444,24467428070,23
Student 39043,student39043@example.com,5523973210830,57587425209,19
Student 39044,student39044@example.com,5545966327420,47178227303,20
Student 39045,student39045@example.com,5525918619600,14550585560,18
Student 39046,student39046@example.com,5586938343669,58712046787,23
Student 39047,student39047@example.com,5525930701812,66470953573,23
Student 39048,student39048@example.com,5518919839612,95718832552,28
Student 39049,student39049@example.com,5530991315325,26041921602,29
Student 39050,student39050@example.com,5518993631947,17157922118,25
Student 39051,student39051@example.com,5535936340210,25075629008,23
Student 39052,student39052@example.com,5589919671265,19266909076,27
Student 39053,student39053@example.com,5589983209531,38412248651,24
Student 39054,student39054@example.com,5597988397769,82811589309,25
Student 39055,student39055@example.com,5567924589713,31870190645,23
Student 39056,student39056@example.com,5554926837547,87214475782,25
Student 39057,student39057@example.com,5519979498362,46528505730,23
Student 39058,student39058@example.com,5530915753555,52706611286,25
Student 39059,student39059@example.com,5527980911126,27874444906,20
Student 39060,student39060@example.com,5584923457630,49803243713,22
Student 39061,student39061@example.com,5595930875378,43208277407,18
Student 39062,student39062@example.com,5513971311515,28450694566,23
Student 39063,student39063@example.com,5529964016570,01426407432,20
Student 39064,student39064@example.com,5565978221779,89490036862,23
Student 39065,student39065@example.com,5593926567767,06387126371,19
Student 39066,student39066@example.com,5554945927053,65464218602,19
Student 39067,student39067@example.com,5549948937983,46261609993,28
Student 39068,student39068@example.com,5575971826510,69100444952,18
Student 39069,student39069@example.com,5546998388629,51645793591,19
Student 39070,student39070@example.com,5588955925593,12973230411,23
Student 39071,student39071@example.com,5519946635517,06684759190,27
Student 39072,student39072@example.com,5598951059388,01817007602,29
Student 39073,student39073@example.com,5530972130964,28310422245,22
Student 39074,student39074@example.com,5541992556586,77888746551,18
Student 39075,student39075@example.com,5593977168645,83715676345,20
Student 39076,student39076@example.com,5527973687764,40016783905,28
Student 39077,student39077@example.com,5583964040908,69360206156,21
Student 39078,student39078@example.com,5547968266586,30362437475,26
Student 39079,student39079@example.com,5592911558176,73531298089,20
Student 39080,student39080@example.com,5514954453406,69476831812,27
Student 39081,student39081@example.com,5516975242865,47403814355,29
Student 39082,student39082@example.com,5562959930382,59105925304,27
Student 39083,student39083@example.com,5586977818262,17490908213,21
Student 39084,student39084@example.com,5554989126934,02385152576,18
Student 39085,student39085@example.com,5535983456542,59295150937,26
Student 39086,student39086@example.com,5530955494512,08095296708,19
Student 39087,student39087@example.com,5572949302271,12126918653,21
Student 39088,student39088@example.com,5560916613493,07286146858,24
Student 39089,student39089@example.com,5595945044873,88489386714,24
Student 39090,student39090@example.com,5554952633897,52273649746,21
Student 39091,student39091@example.com,5583917424706,34688778970,18
Student 39092,student39092@example.com,5577976540113,55700573407,21
Student 39093,student39093@example.com,5593996597172,72632724236,22
Student 39094,student39094@example.com,5549994498624,13904184997,23
Student 39095,student39095@example.com,5544993216656,36961935184,23
Student 39096,student39096@example.com,5539952150544,96292416410,27
Student 39097,student39097@example.com,5531965416397,18019450475,29
Student 39098,student39098@example.com,5523944558404,56601073970,30
Student 39099,student39099@example.com,5595944050552,65884317913,24
Student 39100,student39100@example.com,5540989591483,56427037900,19
Student 39101,student39101@example.com,5559933771913,12398509648,19
Student 39102,student39102@example.com,5539978490665,23661979930,23
Student 39103,student39103@example.com,5518911249877,01721871330,30
Student 39104,student39104@example.com,5577988484112,18686644228,28
Student 39105,student39105@example.com,5557942112337,67238416468,25
Student 39106,student39106@example.com,5584912899213,70925305472,24
Student 39107,student39107@example.com,5527989501241,48748765368,22
Student 39108,student39108@example.com,5594971986375,32882714432,25
Student 39109,student39109@example.com,5547970554936,98974858304,24
Student 39110,student39110@example.com,5564952800463,09681497074,29
Student 39111,student39111@example.com,5595945521564,47246062408,19
Student 39112,student39112@example.com,5586995058440,00866389040,20
Student 39113,student39113@example.com,5586913687171,21506303625,27
Student 39114,student39114@example.com,5590997149753,69267317059,21
Student 39115,student39115@example.com,5532995865235,72312155800,30
Student 39116,student39116@example.com,5596936928794,68242408262,27
Student 39117,student39117@example.com,5546913793242,15916815883,28
Student 39118,student39118@example.com,5564911286745,34080202482,25
Student 39119,student39119@example.com,5591931211394,23972276222,28
Student 39120,student39120@example.com,5531983498884,44106479974,24
Student 39121,student39121@example.com,5528959526115,19059627466,29
Student 39122,student39122@example.com,5513916568400,13668068674,24
Student 39123,student39123@example.com,5543992178792,06494050808,21
Student 39124,student39124@example.com,5575994413625,64716284476,30
Student 39125,student39125@example.com,5588986258075,44583295537,21
Student 39126,student39126@example.com,5552927318564,80383935890,26
Student 39127,student39127@example.com,5524972179344,51685195806,25
Student 39128,student39128@example.com,5583968960641,71877850624,20
Student 39129,student39129@example.com,5542921004476,45684920845,25
Student 39130,student39130@example.com,5538942248752,88148772118,28
Student 39131,student39131@example.com,5547951679989,56131869367,27
Student 39132,student39132@example.com,5532961555324,27582823648,22
